player_id,player_name,position,TD_2018,TD_2019,TD_2020,TD_2021,TD_2022,TD_2023,TD_2024,avg_yds_after_catch_2018,avg_yds_after_catch_2019,avg_yds_after_catch_2020,avg_yds_after_catch_2021,avg_yds_after_catch_2022,avg_yds_after_catch_2023,avg_yds_after_catch_2024,avg_yds_per_carry_2018,avg_yds_per_carry_2019,avg_yds_per_carry_2020,avg_yds_per_carry_2021,avg_yds_per_carry_2022,avg_yds_per_carry_2023,avg_yds_per_carry_2024,completion_rate_2018,completion_rate_2019,completion_rate_2020,completion_rate_2021,completion_rate_2022,completion_rate_2023,completion_rate_2024,games_played_2018,games_played_2019,games_played_2020,games_played_2021,games_played_2022,games_played_2023,games_played_2024,receive_attempts_2018,receive_attempts_2019,receive_attempts_2020,receive_attempts_2021,receive_attempts_2022,receive_attempts_2023,receive_attempts_2024,rush_attempts_2018,rush_attempts_2019,rush_attempts_2020,rush_attempts_2021,rush_attempts_2022,rush_attempts_2023,rush_attempts_2024,team_2025,division,stadium_type,BYE,exp,pos_roster,avg_team_time_on_offense,strength_o_line,strength_of_schedule_calc,strength_of_qb,odd_run,odd_throw,games_played_total_career,avg_games_played_per_szn
00-0035621,N.Webster,WR,,,,,0.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,3.0,,,,,,,0.0,,,CHI,NFC North,outdoor,14.0,3.0,WR,57.94117647058823,12.246025,0.554348529917643,0.49767416545718435,0.48324874,0.5167513,1,1.0
00-0035624,N.Harry,TE,,2.0,2.0,,,,,,3.2142857142857144,3.1818181818181817,,,,,,9.333333333333334,0.0,,,,,,,,,,,,,8.0,13.0,,,,,,31.0,57.0,,,,,,6.0,2.0,,,,,CHI,NFC North,outdoor,14.0,3.0,WR,57.94117647058823,12.246025,0.554348529917643,0.49767416545718435,0.48324874,0.5167513,36,9.0
00-0035624,N.Harry,WR,,,,0.0,1.0,,,,,,2.083333333333333,2.2857142857142856,,,,,,,,,,,,,,,,,,,,9.0,6.0,,,,,,22.0,9.0,,,,,,0.0,0.0,,,CHI,NFC North,outdoor,14.0,3.0,WR,57.94117647058823,12.246025,0.554348529917643,0.49767416545718435,0.48324874,0.5167513,36,9.0
00-0035628,D.Johnson,RB,,0.0,0.0,3.0,0.0,0.0,0.0,,7.166666666666667,4.0,7.263157894736842,2.6666666666666665,13.6,8.416666666666666,,5.25,5.03030303030303,5.34,4.25,2.6341463414634148,4.46875,,,,,,,,,3.0,8.0,12.0,3.0,15.0,12.0,,7.0,4.0,25.0,3.0,12.0,19.0,,4.0,33.0,100.0,4.0,41.0,32.0,JAX,AFC South,outdoor,12.0,5.0,RB,58.294117647058826,68.956665,0.4698388127180696,0.6291527792710461,0.38345107,0.61654896,53,8.833333333333334
00-0035631,D.Sample,TE,,0.0,1.0,0.0,0.0,2.0,1.0,,2.6,4.95,6.833333333333333,0.0,7.863636363636363,4.05,,,,,,,-4.0,,,,,,,,,4.0,16.0,9.0,2.0,14.0,11.0,,6.0,53.0,17.0,2.0,27.0,22.0,,0.0,0.0,0.0,0.0,0.0,1.0,CIN,AFC North,outdoor,12.0,5.0,TE,62.88235294117647,56.04726,0.466805566395805,0.7055214723926381,0.323667,0.676333,56,9.333333333333334
00-0035639,P.Campbell,WR,,1.0,0.0,1.0,3.0,0.0,1.0,,5.888888888888889,3.0,1.7,4.380952380952381,3.25,1.5,,8.5,8.0,,11.6,,,,,,,,,,,7.0,2.0,6.0,17.0,8.0,4.0,,24.0,9.0,20.0,91.0,27.0,8.0,,4.0,2.0,0.0,5.0,0.0,0.0,PHI,NFC East,outdoor,5.0,5.0,WR,63.85714285714285,35.011185,0.4905671040345963,0.6468466305366902,0.5152871,0.4847129,44,7.333333333333333
00-0035640,D.Metcalf,WR,,8.0,12.0,12.0,8.0,8.0,5.0,,4.869565217391305,4.352272727272728,4.373333333333333,2.61,5.5606060606060606,3.984848484848485,,5.5,,6.0,,,,,,,,,,,,18.0,17.0,17.0,18.0,16.0,15.0,,114.0,140.0,129.0,154.0,119.0,108.0,,2.0,0.0,1.0,0.0,0.0,0.0,SEA,NFC West,outdoor,10.0,5.0,WR,59.88235294117647,43.293674,0.4867004593375017,0.5306475531389026,0.3388998,0.6611002,101,16.833333333333332
00-0035644,N.Fant,TE,,3.0,3.0,4.0,4.0,0.0,1.0,,8.25,6.080645161290323,4.691176470588236,4.549019607843137,5.53125,5.770833333333333,,-4.0,,,,,,,,,,,,,,16.0,14.0,16.0,18.0,14.0,14.0,,66.0,93.0,90.0,65.0,43.0,64.0,,3.0,0.0,0.0,0.0,0.0,0.0,SEA,NFC West,outdoor,10.0,5.0,TE,59.88235294117647,43.293674,0.4867004593375017,0.5306475531389026,0.3388998,0.6611002,92,15.333333333333334
00-0035645,G.Olszewski,WR,,0.0,1.0,0.0,0.0,0.0,,,8.0,7.0,7.0,2.6,0.0,,,,4.6,9.0,4.875,,,,,,,,,,,2.0,6.0,4.0,10.0,2.0,,,4.0,5.0,3.0,7.0,0.5,,,0.0,5.0,1.0,8.0,0.0,,PIT,AFC North,outdoor,6.0,,,59.44444444444444,61.0524,0.5349711424530825,0.6426515079576585,0.4327103,0.5672897,26,5.2
00-0035652,R.Finley,QB,,2.0,2.0,,,,,,,,,,,,,7.7,6.0,,,,,,0.4712643678160919,0.53125,,,,,,3.0,4.0,,,,,,0.0,0.0,,,,,,10.0,11.0,,,,,CIN,AFC North,outdoor,9.0,1.0,QB,64.375,49.075466,0.5099571078431373,,0.3699029,0.6300971,7,3.5
00-0035657,D.Harris,RB,,0.0,2.0,15.0,3.0,1.0,,,,11.0,7.105263157894737,5.0588235294117645,8.0,,,3.0,5.043795620437956,4.545023696682464,4.358490566037736,4.086956521739131,,,,,,,,,,1.0,10.0,16.0,11.0,6.0,,,0.0,7.0,22.0,23.0,2.0,,,4.0,137.0,211.0,106.0,23.0,,BUF,AFC East,outdoor,13.0,4.0,RB,65.10526315789474,84.47906,0.4835217558861033,0.6666666666666666,0.40824574,0.59175426,44,8.8
00-0035659,T.McLaurin,WR,,7.0,4.0,5.0,5.0,4.0,16.0,,3.7413793103448274,5.236559139784946,3.987012987012987,4.961038961038961,4.430379746835443,4.395833333333333,,,15.0,12.0,4.142857142857143,,1.0,,,,,,,,,14.0,16.0,17.0,17.0,17.0,20.0,,93.0,141.0,130.0,120.0,132.0,140.0,,0.0,2.0,1.0,7.0,0.0,2.0,WAS,NFC East,outdoor,14.0,5.0,WR,65.4,53.9981,0.4818996019460416,0.7281144781144782,0.39831805,0.60168195,101,16.833333333333332
00-0035660,K.Warring,TE,,,0.0,,,,,,,2.6666666666666665,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,7.0,,,,,,,0.0,,,,,HOU,AFC South,indoor,8.0,1.0,TE,58.25,47.419857,0.5175263910388717,0.8511029411764706,0.2918455,0.7081545,4,4.0
00-0035662,M.Brown,WR,,7.0,8.0,6.0,3.0,4.0,0.0,,4.660377358490566,4.753623188405797,4.263736263736264,3.5223880597014925,3.215686274509804,5.142857142857143,,,6.666666666666667,5.0,1.0,11.5,,,,,,,,,,15.0,18.0,16.0,12.0,13.0,5.0,,82.0,116.0,146.0,107.0,101.0,28.0,,0.0,3.0,1.0,1.0,2.0,0.0,KC,AFC West,outdoor,6.0,5.0,WR,61.4,56.569695,0.5115963929431422,0.6523858592263792,0.35667753,0.64332247,79,13.166666666666666
00-0035664,D.Henderson,RB,,0.0,6.0,8.0,3.0,2.0,,,9.25,9.75,6.25,6.470588235294118,13.4,,,3.769230769230769,4.521739130434782,4.542483660130719,4.042857142857143,2.4347826086956523,,,,,,,,,,7.0,15.0,13.0,10.0,4.0,,,6.0,24.0,45.0,22.0,14.0,,,39.0,138.0,153.0,70.0,46.0,,LA,NFC West,outdoor,10.0,4.0,RB,63.66666666666666,68.289696,0.5285269273401368,0.6040597079173097,0.40837696,0.591623,49,9.8
00-0035671,J.Sternberger,TE,,1.0,1.0,,,,,,2.0,5.5,,,,,,,,,,,,,,,,,,,,3.0,8.0,,,,,,4.0,15.0,,,,,,0.0,0.0,,,,,GB,NFC North,outdoor,5.0,1.0,TE,61.61111111111112,80.96528,0.4482570806100218,0.7016393442622951,0.40396753,0.59603244,11,5.5
00-0035676,A.Brown,WR,,9.0,12.0,6.0,12.0,7.0,9.0,,8.824561403508772,5.9605263157894735,3.676470588235294,5.97029702970297,4.462264150943396,5.075949367088608,,17.25,,5.0,,,,,,,0.0,,,,,19.0,15.0,14.0,20.0,17.0,17.0,,94.0,116.0,114.0,167.0,158.0,120.0,,4.0,0.0,2.0,0.0,0.0,0.0,PHI,NFC East,outdoor,5.0,5.0,WR,63.85714285714285,35.011185,0.4905671040345963,0.6468466305366902,0.5152871,0.4847129,102,17.0
00-0035685,D.Montgomery,RB,,7.0,10.0,7.0,6.0,15.0,13.0,,6.24,7.333333333333333,6.5,8.323529411764707,8.363636363636363,10.13888888888889,,3.673553719008265,4.250965250965251,3.773333333333333,3.985074626865672,4.6434108527131785,4.182291666666667,,,,0.0,,,1.0,,16.0,16.0,13.0,16.0,17.0,15.0,,35.0,69.0,51.0,40.0,31.0,38.0,,242.0,259.0,225.0,201.0,258.0,192.0,DET,NFC North,indoor,5.0,5.0,RB,64.66666666666667,66.82518,0.5130747620685701,0.7933218192285549,0.45017183,0.5498282,93,15.5
00-0035689,D.Knox,TE,,2.0,5.0,11.0,7.0,3.0,1.0,,5.206896551724138,6.029411764705882,5.285714285714286,3.857142857142857,4.208333333333333,4.269230769230769,,9.0,,,,,,,,,,,,,,16.0,14.0,17.0,17.0,12.0,17.0,,52.0,57.0,80.0,77.0,39.0,39.0,,1.0,0.0,0.0,0.0,0.0,0.0,BUF,AFC East,outdoor,12.0,5.0,TE,60.1,91.19061,0.4954661162710698,0.5498380675371826,0.44009984,0.55990016,93,15.5
00-0035700,J.Jacobs,RB,,7.0,12.0,9.0,12.0,6.0,17.0,,9.15,7.212121212121212,7.5344827586206895,7.056603773584905,7.918918918918919,11.205128205128204,,4.75206611570248,3.901098901098901,4.152173913043479,4.8617647058823525,3.4549356223175964,4.420062695924765,,,,,,,,,13.0,15.0,16.0,17.0,13.0,18.0,,27.0,45.0,69.0,64.0,54.0,46.0,,242.0,273.0,230.0,340.0,233.0,319.0,GB,NFC North,outdoor,10.0,5.0,RB,60.05555555555556,77.791176,0.5411923053821919,0.6847808507197153,0.48103607,0.51896393,92,15.333333333333334
00-0035703,M.Boykin,WR,,3.0,4.0,0.0,0.0,0.0,,,0.75,3.863636363636364,0.0,0.0,0.6666666666666666,,,,,,,,,,,,,,,,,13.0,15.0,1.0,3.0,4.0,,,29.0,38.0,1.0,3.0,4.0,,,0.0,0.0,0.0,0.0,0.0,,PIT,AFC North,outdoor,6.0,4.0,WR,59.44444444444444,61.0524,0.5349711424530825,0.6426515079576585,0.4327103,0.5672897,36,7.2
00-0035704,D.Lock,QB,,7.0,19.0,4.0,,3.0,8.0,,,,6.0,,,,,4.0,3.636363636363636,5.3,,2.8,7.388888888888889,,0.6410256410256411,0.5733634311512416,0.6036036036036037,,0.631578947368421,0.5911602209944752,,5.0,13.0,6.0,,4.0,7.0,,0.0,0.0,1.0,,0.0,0.0,,18.0,44.0,10.0,,5.0,18.0,NYG,NFC East,outdoor,11.0,5.0,QB,61.8235294117647,51.111824,0.5490849384129296,,0.36346337,0.63653666,35,7.0
00-0035710,D.Jones,QB,,26.0,12.0,12.0,24.0,3.0,10.0,,,,3.0,,,,,6.2,6.507692307692308,4.806451612903226,5.664335664335664,5.15,3.955223880597015,,0.6187363834422658,0.625,0.6426592797783933,0.6666666666666666,0.675,0.6334310850439883,,13.0,14.0,11.0,18.0,6.0,10.0,,0.0,0.0,1.0,0.0,0.0,0.0,,45.0,65.0,62.0,143.0,40.0,67.0,NYG,NFC East,outdoor,11.0,,,61.8235294117647,51.111824,0.5490849384129296,,0.36346337,0.63653666,72,12.0
00-0035715,D.Gore,RB,,,,2.0,,0.0,,,,,11.25,,,,,,,4.796296296296297,,8.666666666666666,,,,,,,,,,,,9.0,,2.0,,,,,9.0,,0.0,,,,,54.0,,3.0,,WAS,NFC East,outdoor,14.0,4.0,RB,62.35294117647059,35.964767,0.4979744632631174,0.7082978118783745,0.30471697,0.695283,11,5.5
00-0035719,D.Samuel,WR,,6.0,1.0,17.0,6.0,12.0,4.0,,8.223880597014926,12.06060606060606,10.735632183908049,9.391304347826088,8.780821917808218,8.254901960784315,,13.05,3.25,5.837209302325581,4.836363636363636,5.5813953488372094,3.238095238095238,,,,0.5,,0.0,,,18.0,7.0,19.0,16.0,18.0,14.0,,99.0,44.0,135.0,116.0,111.0,81.0,,20.0,8.0,86.0,55.0,43.0,42.0,SF,NFC West,outdoor,9.0,5.0,WR,59.64705882352941,63.015938,0.5505412897873287,0.6356194632790377,0.3964497,0.6035503,92,15.333333333333334
00-0035752,C.Streveler,QB,,,1.0,0.0,0.0,,,,,,,,,,,,3.75,2.0,6.0,,,,,0.6875,0.6666666666666666,0.6666666666666666,,,,,2.0,2.0,1.0,,,,,0.0,0.0,0.0,,,,,4.0,3.0,9.0,,,NYJ,AFC East,outdoor,10.0,2.0,QB,62.52941176470589,60.9686,0.5264372002671037,,0.35277516,0.64722484,5,1.6666666666666667
00-0035760,J.Patrick,RB,,,,0.0,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,1.0,,,,,,,0.0,,,,,,,2.0,,,,SF,NFC West,outdoor,6.0,,,59.8,64.19551,0.52906162464986,0.622712976890469,0.46237457,0.53762543,1,1.0
00-0035771,M.Wilcox,TE,,,,0.0,1.0,0.0,,,,,2.6666666666666665,4.842105263157895,5.333333333333333,,,,,,,,,,,,,,,,,,,1.0,11.0,9.0,,,,,5.0,22.0,12.0,,,,,0.0,0.0,0.0,,CIN,AFC North,outdoor,7.0,3.0,TE,60.70588235294117,50.93355,0.5632717896240024,0.7240656181295452,0.3265504,0.67344964,21,7.0
00-0035806,J.Hasty,RB,,,1.0,1.0,3.0,0.0,1.0,,,6.714285714285714,5.5,7.0,,7.2,,,3.7948717948717943,4.25,4.6,,3.45,,,,,,,,,,6.0,11.0,15.0,1.0,9.0,,,8.0,32.0,28.0,2.0,12.0,,,39.0,16.0,50.0,0.0,20.0,NE,AFC East,outdoor,14.0,4.0,RB,60.05882352941177,42.244293,0.4656508630283898,0.6714544249430653,0.374143,0.625857,42,8.4
00-0035823,B.Ellefson,TE,,,0.0,0.0,0.0,,,,,3.0,,3.6666666666666665,,,,,,,,,,,,,,,,,,,3.0,1.0,2.0,,,,,4.0,1.0,3.0,,,,,0.0,0.0,0.0,,,MIN,NFC North,indoor,7.0,2.0,TE,65.0,61.266075,0.4668252876199212,0.7535777126099706,0.33846155,0.6615385,6,2.0
00-0035831,J.Robinson,RB,,,10.0,8.0,2.5,0.0,,,,7.816326530612245,7.419354838709677,6.222222222222222,1.0,,,,4.458333333333333,4.676829268292683,3.564282673478076,2.0,,,,,,,,,,,14.0,14.0,11.0,1.0,,,,60.0,46.0,7.0,1.0,,,,240.0,164.0,55.0,1.0,,GB,NFC North,outdoor,6.0,,,60.8421052631579,77.32212,0.4953945751892631,0.8225552050473186,0.40051904,0.599481,51,12.75
00-0035835,N.Cottrell,RB,,,,0.0,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,1.0,,,,,,,0.0,,,,,,,1.0,,,,JAX,AFC South,outdoor,7.0,1.0,RB,60.23529411764706,73.20424,0.508349593707452,0.798172757475083,0.34570312,0.6542969,1,1.0
00-0035844,K.Merritt,WR,,,,0.0,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,3.0,,,,,,,0.0,,,,MIA,AFC East,outdoor,14.0,1.0,WR,63.8235294117647,63.645893,0.4521337946943483,0.6522508591065292,0.3658986,0.6341014,1,1.0
00-0035848,D.Harris,WR,,,0.0,,,,,,,6.3,,,,,,,7.666666666666667,,,,,,,,,,,,,,6.0,,,,,,,10.0,,,,,,,6.0,,,,,IND,AFC South,indoor,7.0,0.0,WR,64.0,86.04723,0.4483042959185738,0.4611629881154499,0.42922795,0.57077205,6,6.0
00-0035860,T.Jones,RB,,,0.0,0.0,0.0,1.0,1.0,,,,5.6,6.833333333333334,6.416666666666666,,,,4.333333333333333,2.6296296296296298,3.0,4.166666666666666,13.75,,,,,,,,,,1.0,10.0,3.0,6.0,1.0,,,0.0,8.0,4.0,5.0,0.0,,,3.0,54.0,5.0,13.0,4.0,ARI,NFC West,indoor,11.0,4.0,RB,60.64705882352941,72.118904,0.5242244885570327,0.8438077634011091,0.40543163,0.5945684,30,6.0
00-0035864,K.Hinton,WR,,,0.0,1.0,0.0,,,,,,3.8,5.791666666666667,,,,,3.5,,6.5,,,,,0.1111111111111111,1.0,,,,,,1.0,10.0,11.0,,,,,0.0,23.0,33.0,,,,,2.0,0.0,2.0,,,DEN,AFC West,outdoor,9.0,2.0,WR,62.94117647058823,29.676945,0.4720785527833424,0.603413796348579,0.38037384,0.61962616,22,7.333333333333333
00-0035869,A.Mack,WR,,,0.0,,,,,,,5.285714285714286,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,11.0,,,,,,,0.0,,,,,NYG,NFC East,outdoor,11.0,0.0,WR,59.375,39.797707,0.4859579248366013,0.615530303030303,0.3736842,0.6263158,5,5.0
00-0035876,A.Baccellia,WR,,,,,0.0,,,,,,,1.5714285714285714,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,10.0,,,,,,,0.0,,,ARI,NFC West,indoor,13.0,2.0,WR,67.17647058823529,60.92949,0.5184352172241445,0.6358154586031611,0.34063047,0.6593695,5,5.0
00-0035883,M.Ffrench,WR,,,,0.0,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,1.0,,,,,,,0.0,,,,,,,1.0,,,,LAC,AFC West,outdoor,7.0,1.0,WR,66.05882352941177,79.022446,0.4982369418355578,0.6592261904761905,0.33392698,0.666073,1,1.0
00-0035891,C.White,WR,,,,0.0,0.0,,0.0,,,,2.8,2.0,,6.5,,,,,,,,,,,,,,,,,,3.0,1.0,,1.0,,,,6.0,1.0,,3.0,,,,0.0,0.0,,0.0,SEA,NFC West,outdoor,10.0,4.0,WR,59.88235294117647,43.293674,0.4867004593375017,0.5306475531389026,0.3388998,0.6611002,5,1.6666666666666667
00-0035898,D.Bradwell,RB,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,0.0,,,,LAC,AFC West,outdoor,7.0,1.0,RB,66.05882352941177,79.022446,0.4982369418355578,0.6592261904761905,0.33392698,0.666073,1,1.0
00-0035912,L.Bellamy,RB,,,0.0,,,,,,,5.0,,,,,,,2.75,,,,,,,,,,,,,,2.0,,,,,,,1.0,,,,,,,4.0,,,,,DEN,AFC West,outdoor,5.0,0.0,RB,63.8125,69.34818,0.5577404755761954,0.5984128103837473,0.39666992,0.6033301,2,2.0
00-0035924,J.Ward,RB,,,1.0,0.0,0.0,0.0,0.0,,,15.0,8.666666666666666,2.0,,,,,,3.6666666666666665,5.0,3.6666666666666665,4.4,,,,,,,,,,1.0,6.0,2.0,1.0,2.0,,,1.0,4.0,3.0,0.0,0.0,,,0.0,9.0,5.0,3.0,5.0,PIT,AFC North,outdoor,9.0,4.0,RB,61.66666666666666,38.71519,0.5053905187806117,0.7651389593550934,0.43963963,0.5603604,12,2.4
00-0035934,T.Jackson,WR,,,,,,0.0,,,,,,,3.5,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,4.0,,,,,,,0.0,,MIN,NFC North,indoor,13.0,3.0,WR,62.52941176470589,56.138897,0.5089060598439582,0.6623371276453089,0.33301976,0.66698027,2,2.0
00-0035939,B.Perkins,QB,,,,,1.0,,,,,,,,,,,,,,4.7368421052631575,,,,,,,0.5588235294117647,,,,,,,5.0,,,,,,,0.0,,,,,,,19.0,,,LA,NFC West,outdoor,7.0,2.0,QB,58.05882352941177,28.25827,0.5079716303446042,,0.3809524,0.61904764,5,5.0
00-0035956,G.Ricci,TE,,,,0.0,0.0,0.0,,,,,,6.5,3.0,,,,,,,,,,,,,,,,,,,2.0,6.0,1.0,,,,,2.0,9.0,1.0,,,,,0.0,0.0,0.0,,CAR,NFC South,outdoor,7.0,3.0,TE,64.3529411764706,29.54271,0.5166312551852527,0.5919649283517634,0.37568554,0.6243144,9,3.0
00-0035957,R.Smith,RB,,,1.0,0.0,,,,,,5.111111111111111,6.4,,,,,,3.804878048780488,,,,,,,,,,,,,,7.0,1.0,,,,,,11.0,5.0,,,,,,41.0,0.0,,,,CAR,NFC South,outdoor,13.0,,,64.6470588235294,47.072536,0.4963880288957688,0.5638652535204259,0.37852594,0.6214741,8,4.0
00-0035973,P.Taylor,RB,,,,1.0,0.0,0.0,1.0,,,,2.5,17.0,5.363636363636363,6.333333333333333,,,,3.869565217391304,3.1,4.2,4.6923076923076925,,,,,,,,,,,4.0,4.0,11.0,5.0,,,,2.0,1.0,17.0,11.0,,,,23.0,10.0,35.0,39.0,SF,NFC West,outdoor,9.0,4.0,RB,59.64705882352941,63.015938,0.5505412897873287,0.6356194632790377,0.3964497,0.6035503,24,6.0
00-0035976,D.Chisena,WR,,,,,,,0.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,4.0,,,,,,,0.0,CAR,NFC South,outdoor,11.0,4.0,WR,58.05882352941177,64.39622,0.4901164387323556,0.6359375,0.36372846,0.63627154,3,3.0
00-0035993,T.Huntley,QB,,,0.0,5.0,5.0,3.0,5.0,,,,,,,,,,4.230769230769231,6.25531914893617,3.673076923076923,3.6666666666666665,5.1923076923076925,,,0.5,0.648936170212766,0.6524822695035462,0.5675675675675675,0.6466165413533834,,,3.0,7.0,6.0,5.0,5.0,,,0.0,0.0,0.0,0.0,0.0,,,13.0,47.0,52.0,15.0,26.0,MIA,AFC East,outdoor,6.0,4.0,QB,63.294117647058826,57.18794,0.4137477488415387,,0.3866171,0.6133829,26,5.2
00-0036000,A.Killins,RB,,,0.0,,,,,,,6.0,,,,,,,-12.0,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,1.0,,,,,PHI,NFC East,outdoor,9.0,0.0,RB,67.1875,33.699024,0.5190461601307189,0.503769215439696,0.33302325,0.66697675,1,1.0
00-0036005,N.Togiai,TE,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,1.0,,1.0,,,,,0.0,,0.0,,,PHI,NFC East,outdoor,7.0,2.0,TE,65.7,55.79249,0.4956776745786033,0.6221976330222265,0.4520548,0.5479452,2,1.0
00-0036008,H.Bryant,TE,,,0.0,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,3.0,,,,,,,0.0,,,,,DET,NFC North,indoor,5.0,0.0,TE,61.375,56.65728,0.4953022875816993,0.6388213530655391,0.34928718,0.65071285,2,2.0
00-0036020,S.Ahmed,RB,,,3.0,0.0,1.0,2.0,,,,6.454545454545454,10.25,9.75,6.8125,,,,4.253333333333333,2.759259259259259,3.941176470588236,2.772727272727273,,,,,,,,,,,6.0,11.0,7.0,7.0,,,,14.0,19.0,6.0,23.0,,,,75.0,54.0,17.0,22.0,,MIA,AFC East,outdoor,10.0,3.0,RB,60.833333333333336,70.93205,0.4608102500259363,0.7572342793544797,0.4,0.6,31,7.75
00-0036032,S.McKeon,TE,,,,1.0,0.0,0.0,,,,,2.5,3.5,,,,,,,,,,,,,,,,,,,,4.0,2.0,2.0,,,,,6.0,3.0,2.0,,,,,0.0,0.0,0.0,,DAL,NFC East,indoor,7.0,3.0,TE,66.38888888888889,63.447044,0.4414879792072774,0.7219230769230769,0.36903766,0.6309624,8,2.6666666666666665
00-0036040,J.Johnson,TE,,,0.0,4.0,7.0,4.0,3.0,,,5.0,3.230769230769231,3.952380952380953,3.918918918918919,4.24,,,,,,,,,,,,,,,,,5.0,12.0,16.0,13.0,15.0,,,10.0,22.0,65.0,59.0,66.0,,,0.0,0.0,0.0,0.0,0.0,NO,NFC South,indoor,12.0,4.0,TE,60.35294117647059,62.051647,0.4943759340681577,0.5697110849912208,0.39766082,0.6023392,61,12.2
00-0036059,T.Mabry,TE,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,0.0,,,SEA,NFC West,outdoor,11.0,2.0,TE,60.94444444444444,52.258717,0.4727038183694529,0.6985172981878089,0.36645398,0.63354605,1,1.0
00-0036069,S.Phillips,RB,,,0.0,0.0,,,,,,4.0,3.5,,,,,,4.5,2.1666666666666665,,,,,,,,,,,,,1.0,2.0,,,,,,1.0,3.0,,,,,,2.0,6.0,,,,HOU,AFC South,indoor,10.0,1.0,RB,59.1764705882353,51.084877,0.4926962735558619,0.6370896785109983,0.39065605,0.60934395,3,1.5
00-0036080,E.Winston,WR,,,,0.0,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,0.0,,,,NO,NFC South,indoor,6.0,1.0,WR,61.1764705882353,58.540142,0.4971569639207592,0.5866549372866078,0.44134617,0.55865383,1,1.0
00-0036096,J.Taylor,RB,,,0.0,2.0,0.0,,0.0,,,8.0,2.5,5.0,,0.5,,,4.782608695652174,1.947368421052632,0.9,,4.4,,,,,,,,,,5.0,5.0,1.0,,3.0,,,2.0,4.0,1.0,,3.0,,,23.0,19.0,10.0,,10.0,HOU,AFC South,indoor,14.0,4.0,RB,62.0,36.51212,0.4967437944706969,0.5956529885703579,0.37011886,0.62988114,14,3.5
00-0036100,I.Zuber,WR,,,0.0,,,,,,,15.0,,,,,,,10.5,,,,,,,,,,,,,,4.0,,,,,,,2.0,,,,,,,2.0,,,,,NE,AFC East,outdoor,5.0,0.0,WR,60.5,48.901985,0.5174820476436188,0.5942028985507246,0.48347107,0.5165289,4,4.0
00-0036110,J.Bradley,WR,,,0.0,0.0,,,,,,2.2,4.0,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,11.0,4.0,,,,,,0.0,0.0,,,,CLE,AFC North,outdoor,13.0,1.0,WR,61.35294117647059,41.977657,0.5000109847860713,0.6415692007797271,0.42473635,0.5752637,3,1.5
00-0036133,J.Proche,WR,,,0.0,0.0,0.0,0.0,0.0,,,8.0,3.4375,2.0,,1.3333333333333333,,,,,,,,,,,,0.0,,,,,3.0,7.0,7.0,2.0,2.0,,,3.0,20.0,17.0,5.0,3.0,,,0.0,0.0,0.0,0.0,0.0,CLE,AFC North,outdoor,10.0,4.0,WR,65.94117647058823,38.249825,0.5256290958075697,0.5697059826365458,0.3131133,0.6868867,21,4.2
00-0036139,R.Dowdle,RB,,,0.0,,,4.0,5.0,,,,,,9.63157894736842,6.974358974358975,,,3.4285714285714284,,,4.087912087912088,4.591489361702128,,,,,,,,,,2.0,,,17.0,16.0,,,0.0,,,25.0,49.0,,,7.0,,,91.0,235.0,DAL,NFC East,indoor,7.0,4.0,RB,64.41176470588235,66.249146,0.5172044875741835,0.6212507005189932,0.37260273,0.62739724,35,11.666666666666666
00-0036142,I.Wright,WR,,,0.0,,,,,,,5.296296296296297,,,,,,,5.333333333333333,,,,,,,0.0,,,,,,,12.0,,,,,,,36.0,,,,,,,3.0,,,,,WAS,NFC East,outdoor,8.0,0.0,WR,65.3529411764706,51.04338,0.4621299500192234,0.6434010815181226,0.34833482,0.65166515,12,12.0
00-0036145,L.Cager,TE,,,0.0,,0.5,1.0,,,,7.0,,5.333333333333333,6.75,,,,,,,,,,,,,,,,,,2.0,,8.0,3.0,,,,6.0,,11.0,5.0,,,,0.0,,0.0,0.0,,NYG,NFC East,outdoor,13.0,3.0,TE,61.70588235294117,0.0,0.4977923470729881,0.6532979608822306,0.36320305,0.63679695,21,7.0
